window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-08,2021-06-24,-0.9130202073328912,0.1980561512782355,0.8735139793230874
1,2021-06-25,2021-12-15,0.278267686772173,0.21795159392846608,0.9418306480897297
2,2021-12-16,2022-05-27,-1.6188222826183576,0.27331683149273955,0.7638104325908742
3,2022-05-31,2022-11-23,2.3343009015293226,0.15454195320629166,0.7509441995759715
4,2022-11-24,2023-04-26,-0.2605849016855513,0.13095790755309672,0.944114205812361
