year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,265,-0.7959367831574792,-0.21472764928996352,0.3252092788480627
2022,270,-0.08275261856483712,-0.015925550849629346,0.2733168314927395
2023,89,0.5263820746765946,0.5980589169527707,0.13095790755309666
