window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-08,2021-06-24,-1.63210941448623,0.46964256372956587,0.768026108172166
1,2021-06-25,2021-12-15,-0.4541911447332352,0.16599036048973365,0.7840291587671193
2,2021-12-16,2022-05-27,-0.8148757267908744,0.27307314854061787,0.7186892911617787
3,2022-05-31,2022-11-23,1.740029581643808,0.1052744693753474,0.9760844139742993
4,2022-11-24,2023-04-26,-0.1426646529324966,0.1918670554714757,0.9539195005329687
