window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2025-07-09,2025-10-20,2.338523321706443,0.13026113224197367,0.9913749978303374
1,2025-10-21,2026-02-04,0.6298699789351205,0.10494597140395533,0.5877556946188115
2,2026-02-05,2026-05-20,1.5027430378560849,0.07893778750998257,1.0
3,2026-05-21,2026-09-03,2.780506893009823,0.04466835441013787,0.3970709205161694
