year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2024,139,0.047797935176252984,-0.0536202509862147,0.18551500808762944
2025,250,0.8019187407325239,0.5259167501670999,0.4492349298143412
2026,172,0.742556642973778,-0.029459234422224544,0.37895127803070683
