window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2024-06-13,2024-12-11,0.9594125657381833,0.18551500808762944,0.5302803561253113
1,2024-12-12,2025-06-16,-0.4952385906077639,0.5110537956026318,0.8864188372102141
2,2025-06-17,2025-12-15,1.4434259375538605,0.1492239305505866,0.7716631186050217
3,2025-12-16,2026-06-17,2.7593003311913353,0.06629943063142776,0.44269598603032984
4,2026-06-18,2026-09-09,-3.9271586994978382,0.37895127803070683,0.6377958430598522
