year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,239,0.40545220711875113,0.3966373827180193,0.22141098103251874
2022,251,-0.1604051839325558,0.04550965739547583,0.25271491471030516
2023,134,-1.0571718693144492,-1.0288014128256162,0.5367339038115562
