window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-07,2021-06-23,1.1141261010841164,0.11790934037027433,0.8797652533497365
1,2021-06-24,2021-12-14,0.739309721605137,0.11100461580106083,0.9371069689573429
2,2021-12-15,2022-05-26,-2.3227276574234064,0.35049126975873907,0.9060912147915885
3,2022-05-27,2022-11-22,2.3828931840542937,0.11879078472235369,0.8569781982425335
4,2022-11-23,2023-04-25,0.32720416339612896,0.1344614825973299,0.9889963085137409
