window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2025-02-07,2025-07-02,-0.21781426222436318,0.2564393827480676,0.8495701801909521
1,2025-07-03,2025-11-25,1.2246611150627793,0.11843928801377562,0.7422327644333941
2,2025-11-26,2026-04-07,1.4309365591584489,0.10074861855989933,0.9754263429874765
3,2026-04-08,2026-09-04,0.19452419175777774,0.17463923832479716,0.906076182404894
