year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,51,1.3419628070329972,1.213091035888835,0.13730728723493996
2022,269,0.22334826320684187,0.43588195952397335,0.3150251476062769
2023,268,0.18159560256362534,0.38830930582481255,0.33615002071293526
2024,36,,,0.0
