year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,240,0.5270020641534218,0.890669482318702,0.13629731217325491
2022,251,-0.16462765143828642,0.09899444182252558,0.19639153057961486
2023,133,-0.8778648146958546,-0.8306086720522845,0.47864597907957823
