window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2025-03-13,2025-08-01,1.991949184291237,0.08283120304105875,0.6383140991078734
1,2025-08-04,2025-12-12,1.3577256845346273,0.1234546841871543,0.6689447727683613
2,2025-12-13,2026-04-16,0.10794452794361437,0.28453603589014015,0.9740519254443255
3,2026-04-17,2026-09-04,-0.4168698563403998,0.34667807247080673,0.7557804642677948
