window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2025-12-26,2026-02-19,,0.0,0.9239190739702821
1,2026-02-20,2026-04-22,,0.0,0.8430915188516872
2,2026-04-23,2026-06-29,,0.0,0.9942628677854028
3,2026-06-30,2026-09-02,,0.0,0.7769347709029842
