window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2020-12-29,2021-06-14,2.3150364747426995,0.08076108857663669,0.30286633878603564
1,2021-06-15,2021-12-06,0.6997443180373827,0.2933114866027577,0.9297534483528368
2,2021-12-07,2022-05-17,2.2412184767071115,0.19034816374586633,0.7987451138019135
3,2022-05-18,2022-11-14,0.8223591809879784,0.29941406937071696,0.6088506088713823
4,2022-11-15,2023-04-14,-1.3807821702151097,0.21189509615239618,0.5515045570560029
