window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2026-02-03,2026-03-26,,0.0,0.7778919658247603
1,2026-03-27,2026-05-22,,0.0,0.493542559957422
2,2026-05-26,2026-07-22,,0.0,0.99997785774593
