year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2020,34,,,0.0
2021,270,0.7242217697101367,0.6630624125798225,0.5249716703228965
2022,270,0.6560274783003613,0.7776726190982713,0.28014253847290466
2023,50,1.2775479926844826,1.3135891052686313,0.039013939551135676
