window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2026-03-10,2026-05-05,,0.0,0.8833783752239146
1,2026-05-06,2026-07-02,,0.0,0.22830830943514152
2,2026-07-06,2026-08-28,,0.0,0.9046625811617887
