window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2025-01-07,2025-06-04,-1.1679625981180513,0.45873962509645894,0.9456208550653431
1,2025-06-05,2025-11-11,0.19242962160478747,0.19479588185232385,0.6630733042899989
2,2025-11-12,2026-03-30,2.675003300691511,0.08687817700495176,0.6896902441277332
3,2026-03-31,2026-09-09,1.8596352200960602,0.12221237107766142,0.7961589106439485
