window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-09,2021-07-01,1.2699649864015485,0.17515632514063945,0.7994817878746568
1,2021-07-02,2021-12-30,-0.21484008394200563,0.28369144453890394,0.822752487459394
2,2021-12-31,2022-06-29,2.425759926126509,0.22014316822316315,0.8703385301040343
3,2022-06-30,2022-12-22,-0.1813672537416465,0.32168552214634477,0.9617383030001067
4,2022-12-23,2023-06-13,-0.33317160900771947,0.17615351501635113,0.7732361646016401
