year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,265,0.3571349559971481,0.4716809396687247,0.14899533279757643
2022,270,-0.27310555726817676,-0.024103028573427443,0.3554392565088249
2023,89,0.6150138771860166,0.9243496132426405,0.13781738163089557
