window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2025-10-14,2026-01-01,2.940298778393408,0.07552405922666677,0.7588695089322811
1,2026-01-02,2026-03-19,-0.1810845006460804,0.3512325072216649,0.7418916185575163
2,2026-03-20,2026-06-12,3.4668106222164607,0.08747845683311015,0.5560223981950944
3,2026-06-15,2026-09-08,0.08875804315771513,0.26284493004958964,0.9210150693444032
