window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2026-01-23,2026-03-20,,0.0,0.627565948713016
1,2026-03-23,2026-05-18,,0.0,0.4742784377813251
2,2026-05-19,2026-07-16,,0.0,0.6594050557285074
