year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2023,35,,,0.0
2024,252,0.39440065179656336,0.340629691897628,0.12426609832297388
2025,250,-0.06972192378473302,-0.16585313002534635,0.206532067537395
2026,87,-0.44095415544700195,-0.19861460866260106,0.14184837675588247
