year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,270,1.7813785894306888,1.6876571802668288,0.5555901306708825
2022,270,0.242788775331692,0.4022772249656278,0.37988724751450464
2023,81,-0.7483330404825936,-0.9955028943985287,0.16080598898928514
