window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2024-09-11,2025-03-07,1.6504633497799508,0.07439832267215518,0.5709200294805568
1,2025-03-10,2025-09-05,1.9256069501249335,0.09706828515728128,0.658821202405641
2,2025-09-08,2026-03-05,1.756653966353876,0.12076835793909543,0.8327222849725793
3,2026-03-06,2026-09-02,2.205044676995289,0.12574965865881094,0.7578892750317147
