year,n_hours,bh_sharpe,hmm_sharpe,bh_ret,hmm_ret,hmm_max_dd,hmm_pct_inv
2025,275,-0.9258740784798118,0.9938177482049417,-0.41637202789582367,0.30767665522975074,0.04787800733235616,0.719348296144541
2026,5847,-0.4999212812603049,2.615801217672757,-0.3160964109018662,0.8265143197741898,0.21697585150466425,0.5303637764565916
