year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,267,1.1730742011916395,1.4597404404046475,0.15055074209879912
2022,270,-0.19440110755283035,0.10655880814172028,0.21767295287403016
2023,87,-0.8342921917859689,0.2819768537350056,0.1510240662937784
