year,n_hours,bh_sharpe,hmm_sharpe,bh_ret,hmm_ret,hmm_max_dd,hmm_pct_inv
2025,3027,-2.343077842032331,-0.7066686088721549,-2.003565218033197,-0.3084480411967703,0.23255155622960588,0.5905472174773024
2026,5613,-0.16560199358333855,0.6597457049733139,-0.10493803912795825,0.2559213467117717,0.38407448765460134,0.6495726932942025
