window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-06,2021-07-07,1.8158430722101806,0.10337356989483919,0.6278646248472982
1,2021-07-08,2022-01-04,1.4984817675595457,0.15787038182402202,0.8265812345627812
2,2022-01-05,2022-07-06,-2.001133902805865,0.3312877251515306,0.7572513888152319
3,2022-07-07,2023-01-03,0.03186115968423957,0.1857940945928653,0.6052101841201403
4,2023-01-04,2023-06-23,-0.04474177452518533,0.25386223167766164,0.7030973470488673
