year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2024,177,2.0861045603929984,2.011089271371845,0.15258336566569863
2025,250,-0.20471153309944745,-0.24653392858811177,0.33052745342122625
2026,173,0.2711431179715697,0.5675476884408143,0.12380224759813137
