window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2024-09-27,2025-03-24,-0.34749478253528515,0.16084007642659576,0.7671135993989894
1,2025-03-25,2025-09-16,0.9131899575980796,0.0580909022166647,0.88958745220422
2,2025-09-17,2026-03-11,0.7772814032318544,0.08469795096354611,0.9664939750940038
3,2026-03-12,2026-09-02,0.06509407948903076,0.1738565535324551,0.9333750782944386
