window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2026-01-15,2026-03-11,,0.0,0.8484729673367453
1,2026-03-12,2026-05-08,,0.0,0.7900359552826939
2,2026-05-11,2026-07-09,,0.0,0.5569340821083743
3,2026-07-10,2026-09-04,,0.0,0.5186465629504311
