year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2022,120,-0.14107972903154548,0.05689395736577259,0.2221087965871523
2023,268,0.6734083782756721,1.467456397332235,0.263395818038413
2024,236,1.0211208658355506,0.9397706293623779,0.1253754949249077
