window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-08,2021-06-24,1.1929664480263464,0.08464841183912811,0.9310597554770763
1,2021-06-25,2021-12-15,0.3028821798452055,0.1531868243309526,0.9987612739853455
2,2021-12-16,2022-05-27,0.8835250359566339,0.11795494691933826,0.993693123577539
3,2022-05-31,2022-11-23,-0.40102116675852467,0.2538163227934046,0.9352596325177864
4,2022-11-24,2023-04-26,-0.8605206000173218,0.18537366205929245,0.9606645330534346
