window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2022-02-05,2022-07-29,0.9940648715770326,0.19650482398085953,0.6963623851841791
1,2022-08-01,2023-01-14,0.6849369308467393,0.13702316444634605,0.7684764742868644
2,2023-01-17,2023-07-06,-0.7886824785815038,0.11530528408192334,0.8816087592619911
3,2023-07-07,2023-12-23,0.05679841594299255,0.29357494957824015,0.839898172659237
4,2023-12-26,2024-05-31,0.16537564482217634,0.18453786093690044,0.8499631608064468
