window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-20,2021-07-20,0.8104660228751301,0.14827901962370352,0.8235431788686556
1,2021-07-21,2022-01-18,0.07331027087734013,0.10112942488723685,0.7723981728405042
2,2022-01-19,2022-07-20,0.11154782559401734,0.11530895993052359,0.8272959609065612
3,2022-07-21,2023-01-19,2.203827593224928,0.08462864050882893,0.8734003090962908
4,2023-01-20,2023-07-12,0.7934536157143224,0.09951300238157983,0.6676646205659309
