year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,263,-1.0190573095955913,-0.3971707852919955,0.6416192453672818
2022,270,-0.20765115584663515,0.9721505254464495,0.20590059810520372
2023,91,1.8119486383933443,1.7517548881560763,0.13549263030965225
