year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,270,0.040811682298434654,0.5016886043702792,0.3315056227644424
2022,270,1.207603075105988,1.8317497663456395,0.20945654184204765
2023,80,-2.1528609853750797,-2.262281315156206,0.3885334994526548
