window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-14,2021-07-09,1.60410825557912,0.12350813942626848,0.5473277533464855
1,2021-07-12,2022-01-01,1.2108290352824511,0.18815263804206278,0.7658386707240206
2,2022-01-03,2022-07-05,-0.42807051050708367,0.2840609160167,0.7347139802264735
3,2022-07-06,2023-01-03,1.148865766066747,0.11207634275670035,0.3695163979004025
4,2023-01-04,2023-06-23,1.767910888874508,0.13977367756747888,0.6336069689635404
