year,n_hours,bh_sharpe,hmm_sharpe,bh_ret,hmm_ret,hmm_max_dd,hmm_pct_inv
2025,275,-0.9258740784798118,0.9938177482400375,-0.41637202789582367,0.3076766552404553,0.04787800733221299,0.719348296144212
2026,5847,-0.4999212812603049,2.615801217680167,-0.3160964109018662,0.8265143197749331,0.21697585150507248,0.5303637764559793
