window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2025-12-20 13:00:00+00:00,2026-03-20 12:00:00+00:00,1.3564897687401658,0.21697585150507248,0.5756573395688185
1,2026-03-20 13:00:00+00:00,2026-06-18 14:00:00+00:00,0.5130772117894341,0.1538660929567075,0.47444621099060313
2,2026-06-18 15:00:00+00:00,2026-09-01 16:00:00+00:00,6.317703505104644,0.05999262180111216,0.5719390195168806
