year,n_hours,bh_sharpe,hmm_sharpe,bh_ret,hmm_ret,hmm_max_dd,hmm_pct_inv
2025,5100,0.8840967490521829,2.459134886521509,0.4859547440933602,0.8807031870091713,0.15200697796413642,0.7545008251922385
2026,5700,-0.7600957790266779,0.12512383699700158,-0.33062778862861364,0.02817668614902071,0.2707009282503999,0.6582935494508924
