window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2025-11-25,2026-02-05,,0.0,0.9999999999999968
1,2026-02-06,2026-04-17,,0.0,0.8473430156028213
2,2026-04-20,2026-06-29,,0.0,0.6518932953968742
3,2026-06-30,2026-09-08,,0.0,0.47394364161216007
