year,n_hours,bh_sharpe,hmm_sharpe,bh_ret,hmm_ret,hmm_max_dd,hmm_pct_inv
2025,2383,0.5474169768888536,0.5474169765863545,0.006614886811689159,0.006614886808025958,0.0042096884861958,1.0000000000000069
2026,5834,-0.20655244613384244,-0.20655244632308903,-0.0013653867206165147,-0.0013653867218674461,0.0028180574068901974,0.9999999999999811
