window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2025-09-23 17:00:00+00:00,2025-12-22 16:00:00+00:00,0.2611770164462448,0.0042096884861958,1.0000000000000093
1,2025-12-22 17:00:00+00:00,2026-03-22 16:00:00+00:00,-0.04631733298729516,0.0025979231239039616,0.9999999999999821
2,2026-03-22 17:00:00+00:00,2026-06-21 07:00:00+00:00,0.640709832600818,0.0014589498151206368,0.9999999999999631
3,2026-06-21 08:00:00+00:00,2026-09-01 16:00:00+00:00,-0.7275293402065526,0.001639033337570366,1.0000000000000029
