year,n_hours,bh_sharpe,hmm_sharpe,bh_ret,hmm_ret,hmm_max_dd,hmm_pct_inv
2025,4247,-0.6124470287605871,-0.2700091957140846,-0.42614835539281093,-0.13645815011586507,0.5134098976214826,0.651519592338203
2026,5845,-0.7138039459462932,-1.5094779874974042,-0.4488568983448738,-0.5162698725618127,0.6328207193200065,0.7013732205230546
