window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2025-08-01,2025-11-07,2.8490002940097248,0.0905700754505494,0.7324176242826214
1,2025-11-10,2026-02-20,1.1224866684625179,0.06237143407872758,0.8035826686932881
2,2026-02-21,2026-05-29,-0.5974649524697359,0.14670741717042365,0.8455019665336623
3,2026-06-01,2026-09-09,1.840721979552979,0.0961964569814238,0.7312168023050933
