window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2020-12-28,2021-06-11,1.808841469440957,0.28312955924114547,0.7634471076424797
1,2021-06-14,2021-12-04,0.14593844898930883,0.18171463784858516,0.9405537842770091
2,2021-12-06,2022-05-16,-0.8946745523415173,0.1872269668997007,0.5935251702473282
3,2022-05-17,2022-11-12,0.6868591934615423,0.2904656948395897,0.7655258115955647
4,2022-11-14,2023-04-13,-0.07964096969670749,0.0966114402220851,0.7154294673787748
