year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,270,1.0843715506229377,1.1166575952705269,0.28312955924114547
2022,270,-0.17468768364141482,-0.06131620941069939,0.2904656948395897
2023,80,0.7814898237028259,0.7078002191335243,0.0966114402220851
