year,n_hours,bh_sharpe,hmm_sharpe,bh_ret,hmm_ret,hmm_max_dd,hmm_pct_inv
2025,4740,0.42999360561008015,1.6603105809969105,0.281211107941328,0.6473701881538736,0.27349953236361724,0.6605846132815268
2026,5848,-0.4966389936715855,1.5914878963185488,-0.28977274249226653,0.4356954861185717,0.2616582927316722,0.5578212702477932
