window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-20,2021-07-13,0.956190535850082,0.21790049196271716,0.5452389748072054
1,2021-07-14,2022-01-10,-0.10712587990958317,0.27792391621533724,0.9848124413715769
2,2022-01-11,2022-07-12,-0.834125682940839,0.3129563623585013,0.624209648909234
3,2022-07-13,2023-01-09,-0.6194509605322184,0.3800117073404462,0.6420774575073404
4,2023-01-10,2023-06-28,-0.4466734083230411,0.38989146722577117,0.5378154021341578
