year,n_hours,bh_sharpe,hmm_sharpe,bh_ret,hmm_ret,hmm_max_dd,hmm_pct_inv
2025,4742,-0.9126182922449351,-0.894114518723554,-0.35398632025983784,-0.316921127958147,0.4338666857375537,0.916613408469007
2026,5847,-0.38945581988679,0.09271967209045519,-0.17150104528643914,0.024447406245091632,0.2863778776072137,0.7254175933235932
