year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,252,0.5408268849773566,0.856805831472852,0.3046084934892269
2022,251,-0.06472095836411525,-0.05767501239469319,0.3419441136288176
2023,120,1.3335804786442123,1.7671132264816947,0.23457277083374856
