year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2023,65,2.1061941696730733,2.722264718227765,0.04940560697843602
2024,305,0.07503141911846094,0.7513225534575243,0.19632394925612848
2025,254,1.2971529844679528,1.784250188606843,0.2834363477582473
