year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,266,0.1481918880122663,0.5355047202892423,0.4459041925486258
2022,270,0.6506505609544554,1.5697795001282442,0.4176013675475337
2023,88,-0.13214204843353125,0.05000948826596778,0.10337259611461404
