window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-07,2021-06-23,1.2890809443164395,0.4459041925486258,0.9980745011020085
1,2021-06-24,2021-12-14,-0.8765364710636815,0.2633479942906543,0.614466318909787
2,2021-12-15,2022-05-26,1.2419568162040011,0.16808152654257125,0.4541077756463691
3,2022-05-27,2022-11-22,1.464235426444132,0.3342674591129733,0.51739334378982
4,2022-11-23,2023-04-25,1.1837202305987147,0.10337259611461402,0.460628125464612
