year,n_hours,bh_sharpe,hmm_sharpe,bh_ret,hmm_ret,hmm_max_dd,hmm_pct_inv
2025,2383,0.5474169768888536,0.5474169765783267,0.006614886811689159,0.0066148868079391136,0.004209688486219157,0.9999999999999687
2026,5834,-0.20655244613384244,-0.2065524463236284,-0.0013653867206165147,-0.001365386721871001,0.0028180574068915904,0.9999999999999822
