year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,190,-0.8693936626272711,-0.6863083173529798,0.2300318962115675
2022,250,1.1262763682507428,2.35440589431499,0.2250968848239897
2023,184,0.7828506854671812,0.8326410423493452,0.34459877124269933
