year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,264,-0.20305671502899988,0.35254877733534773,0.1751034612129655
2022,270,-0.2774403923758222,-0.045559471819676456,0.2619479946382828
2023,90,-1.6621410922046334,-1.4608451421182875,0.18804189066172322
