year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,242,-0.9196650330134815,-0.8766341260478682,0.385725533311954
2022,252,-0.4239096543546581,0.18725585972093547,0.23932069038819725
2023,130,-1.1245942342603794,-1.0571282807468456,0.37986541557075787
