year,n_days,bh_sharpe,hmm_sharpe,hmm_max_dd
2021,236,-0.6414246156478522,-0.5698232193363344,0.44565368508797354
2022,251,-0.5979605319012627,0.07847031701454056,0.22282319767835118
2023,137,1.7965968878957044,1.773026751300577,0.12216500727969584
