window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-27,2021-07-27,0.08491575618009824,0.16037539664223693,0.7669293963300075
1,2021-07-28,2022-01-25,-1.3103780449232463,0.3937985204422727,0.6559218744036726
2,2022-01-26,2022-07-27,0.1691015063980148,0.16125325492639542,0.6565695812823449
3,2022-07-28,2023-01-26,0.5460388381762179,0.22282319767835118,0.7142368676528522
4,2023-01-27,2023-07-20,1.6801588010926989,0.12216500727969586,0.6661129565275438
