window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-26,2021-07-23,-0.47167268919250493,0.24354637952688124,0.9810211407478897
1,2021-07-26,2022-01-21,0.9049726065587106,0.13538976317216936,0.6605608238661657
2,2022-01-24,2022-07-25,-0.8912499152029617,0.2654762472581782,0.8280482597145608
3,2022-07-26,2023-01-23,0.7890623350521276,0.13145508316472798,0.8840134989759354
4,2023-01-24,2023-07-17,-0.13808932166400947,0.27258521916201406,0.657493134672023
