window,test_start,test_end,test_sharpe,test_max_dd,pct_invested
0,2021-01-22,2021-07-22,0.450956595006805,0.2331070400942727,0.9095611107662662
1,2021-07-23,2022-01-13,1.5006903853149218,0.09613511872468383,0.875556000696701
2,2022-01-14,2022-07-05,-0.9460766077916416,0.18446112886301375,0.8355458864934969
3,2022-07-06,2022-12-22,0.18086540888836125,0.18849198080166793,0.9998400145632866
4,2022-12-23,2023-05-31,-2.638896743282955,0.2870923757002075,0.5989086615875987
